paciente_id,sucursal,especie,raza_registrada,edad_mascota_anios,tipo_atencion,diagnostico_texto,medico_id,monto_cobrado,costo_medicamento,dias_desde_ultima_visita,visitas_historicas,tiene_vacunas_al_dia,retorno_90d
PAC_01215,Maipú,ave,0,1.8,consulta_especialidad,gastroenteritis_c,VET_15,30000,4700.0,247,6,1,0
PAC_01216,Peñalolén,gato,0,1.0,venta_producto,fractura,VET_04,32400,7400.0,56,5,0,0
PAC_01217,Maipú,perro,0,3.7,consulta_especialidad,Otitis,VET_10,62100,14800.0,52,8,1,1
PAC_01218,Peñalolén,gato,1,3.5,consulta_general,otitis,VET_02,34100,4200.0,108,5,1,1
PAC_01219,Pudahuel,perro,0,3.6,consulta_general,artritis,VET_19,33700,4000.0,28,8,0,1
PAC_01220,Las_Condes,perro,1,6.5,cirugía,gastroenteritis_c,VET_16,242500,49000.0,47,2,1,1
PAC_00237,Providencia,perro,1,2.2,venta_producto,dermatítís,VET_16,11700,1300.0,232,6,0,0
PAC_01222,Maipú,gato,1,8.5,cirugía,TUMOR,VET_16,216700,35400.0,20,3,1,1
PAC_01223,Peñalolén,perro,1,0.3,consulta_especialidad,Control_rutina,VET_02,78300,24400.0,62,1,0,0
PAC_01224,Providencia,perro,0,7.1,consulta_general,otitis,VET_11,33500,11600.0,73,1,0,0
PAC_01225,Maipú,gato,1,0.1,consulta_general,parvovirus,VET_15,26300,4400.0,101,5,1,1
PAC_01226,Ñuñoa,gato,1,7.4,consulta_general,Diabetes,VET_06,31100,9500.0,41,7,1,1
PAC_01227,Ñuñoa,perro,1,4.0,cirugía,control_rutína,VET_22,351700,108000.0,58,7,0,0
PAC_01228,Ñuñoa,perro,1,1.4,cirugía,Otitis,VET_21,211200,63100.0,13,5,1,1
PAC_01229,La_Florida,perro,0,0.9,consulta_especialidad,otitis,VET_13,61500,15000.0,52,4,1,1
PAC_01230,Peñalolén,perro,1,5.7,consulta_especialidad,Gastroenteritis,VET_21,48800,10000.0,346,6,1,0
PAC_01231,San_Miguel,gato,0,2.9,consulta_especialidad,Parvovirus,VET_23,84900,13800.0,5,2,1,1
PAC_01232,San_Miguel,perro,1,0.2,venta_producto,control_rutína,VET_12,30900,4700.0,373,3,1,0
PAC_01233,Pudahuel,perro,1,0.1,hospitalización,control_rutina,VET_05,206300,48400.0,82,5,1,1
PAC_01234,Las_Condes,gato,0,0.1,consulta_especialidad,control_rutina,VET_13,62000,5700.0,1,2,1,1
PAC_01235,La_Florida,perro,0,2.6,consulta_especialidad,artrítís,VET_16,52500,14700.0,68,4,1,1
PAC_01236,Ñuñoa,perro,0,2.2,venta_producto,díabetes,VET_12,21700,3500.0,188,4,1,0
PAC_01237,Maipú,perro,1,1.0,venta_producto,DIABETES,VET_10,16800,1400.0,82,3,0,0
PAC_01238,Las_Condes,perro,1,12.2,consulta_general,gastroenterítís,VET_15,39700,4400.0,76,6,1,1
PAC_01239,Peñalolén,perro,1,18.0,consulta_general,dermatítís,VET_07,49100,10200.0,74,5,1,1
PAC_01240,La_Florida,gato,1,3.0,consulta_especialidad,control_rutina_c,VET_16,55200,10800.0,24,7,1,1
PAC_01241,Providencia,perro,0,0.1,consulta_general,gastroenteritis,VET_23,47400,10800.0,152,4,0,0
PAC_01242,Providencia,gato,1,1.3,consulta_especialidad,CONTROL_RUTINA,VET_09,73500,6500.0,12,3,1,1
PAC_01243,San_Miguel,perro,1,0.2,consulta_especialidad,CONTROL_RUTINA,VET_23,70200,23800.0,44,3,1,1
PAC_01244,Maipú,perro,1,8.9,consulta_general,dermatitis_c,VET_21,19600,4500.0,21,2,0,1
PAC_00720,Pudahuel,ave,1,0.7,cirugía,DERMATITIS,VET_14,271100,66600.0,5,3,1,1
PAC_00852,Peñalolén,perro,1,0.7,consulta_general,tumor,VET_15,20600,6500.0,30,9,1,1
PAC_01247,Maipú,ave,0,11.0,consulta_general,otítís,VET_22,40000,8000.0,2,7,1,1
PAC_00530,Providencia,gato,0,0.6,hospitalización,artrítís,VET_03,178400,46100.0,115,1,0,0
PAC_01249,La_Florida,perro,0,7.9,consulta_general,gastroenterítís,VET_03,42200,4600.0,83,2,0,0
PAC_01250,Las_Condes,perro,0,17.1,venta_producto,Tumor,VET_07,25900,3500.0,138,3,1,0
PAC_01251,San_Miguel,gato,1,2.1,venta_producto,gastroenteritis_c,VET_04,23700,7400.0,117,4,1,0
PAC_01252,Maipú,ave,0,4.2,hospitalización,esterílízacíón,VET_11,243900,73200.0,6,7,1,1
PAC_01253,Maipú,gato,1,2.3,consulta_general,control_rutína,VET_14,31600,11000.0,24,2,1,1
PAC_01254,La_Florida,gato,0,8.0,consulta_especialidad,dermatitis_c,VET_11,57700,5900.0,30,9,1,1
PAC_01255,Pudahuel,perro,1,1.4,hospitalización,CONTROL_RUTINA,VET_09,110000,10800.0,40,3,1,1
PAC_01256,Peñalolén,gato,0,1.6,consulta_especialidad,Control_rutina,VET_12,72600,10600.0,43,3,1,1
PAC_01257,Providencia,gato,0,5.8,hospitalización,otitis,VET_06,291400,26000.0,110,7,1,1
PAC_01258,San_Miguel,gato,0,2.3,consulta_general,DERMATITIS,VET_07,33700,3400.0,122,2,1,0
PAC_01259,Ñuñoa,gato,1,0.9,consulta_especialidad,gastroenteritis,VET_19,52900,13900.0,100,2,0,0
PAC_01260,Maipú,gato,1,6.6,consulta_especialidad,OTITIS,VET_16,56100,11600.0,21,4,0,1
PAC_00357,San_Miguel,gato,1,0.7,consulta_general,gastroenterítís,VET_18,37900,10600.0,34,5,1,1
PAC_01262,Las_Condes,perro,0,8.9,consulta_general,control_rutína,VET_15,45300,13100.0,20,6,0,1
PAC_01263,La_Florida,perro,1,0.9,venta_producto,artritis_c,VET_07,41700,10600.0,130,6,1,0
PAC_01264,Maipú,perro,1,2.8,consulta_general,dermatitis,VET_20,37400,10700.0,0,1,0,1
PAC_01265,Providencia,perro,1,6.1,cirugía,parvovírus,VET_16,371100,67300.0,0,2,0,0
PAC_01266,Las_Condes,gato,1,12.3,consulta_general,fractura,VET_08,21900,7000.0,169,3,1,0
PAC_01267,Pudahuel,exótico,1,8.8,consulta_especialidad,Dermatitis,VET_11,42500,10100.0,157,9,1,1
PAC_01391,Providencia,perro,1,0.2,consulta_general,gastroenteritis_c,VET_02,45300,4200.0,317,3,0,0
PAC_01269,Ñuñoa,perro,1,5.0,consulta_general,tumor,VET_09,38400,6400.0,5,7,0,1
PAC_01270,Las_Condes,perro,1,6.8,consulta_general,control_rutina_c,VET_06,32600,8900.0,34,1,1,1
PAC_00889,Ñuñoa,gato,0,4.1,consulta_general,DIABETES,VET_11,34500,6900.0,68,2,1,1
PAC_00904,Maipú,gato,1,4.8,cirugía,tumor_c,VET_09,256100,30200.0,22,3,0,0
PAC_01273,Maipú,perro,0,0.2,consulta_general,DERMATITIS,VET_13,33900,9300.0,57,2,0,1
PAC_01274,San_Miguel,gato,1,3.6,consulta_especialidad,fractura_c,VET_18,61400,5800.0,196,4,0,0
PAC_01275,Ñuñoa,perro,1,3.6,venta_producto,Fractura,VET_22,20800,7200.0,212,3,1,0
PAC_00712,La_Florida,gato,1,3.1,consulta_especialidad,Fractura,VET_07,57800,8100.0,38,3,1,1
PAC_00009,Ñuñoa,gato,1,3.4,consulta_general,control_rutina,VET_12,41900,9800.0,85,4,0,1
PAC_01278,Providencia,gato,0,2.0,consulta_general,gastroenteritis_c,VET_07,51400,14400.0,102,4,0,0
PAC_01279,Las_Condes,perro,0,9.2,venta_producto,otitis_c,VET_08,31800,9900.0,90,3,1,0
PAC_01280,Ñuñoa,perro,1,1.8,hospitalización,Otitis,VET_02,230800,70400.0,85,2,0,0
PAC_01281,Pudahuel,perro,1,3.6,consulta_general,parvovirus,VET_01,27300,6100.0,371,3,0,0
PAC_01282,Peñalolén,gato,0,9.6,consulta_general,díabetes,VET_07,51600,6400.0,161,4,0,0
PAC_01283,La_Florida,perro,1,1.4,consulta_especialidad,Fractura,VET_03,71700,18300.0,9,1,1,1
PAC_01284,Ñuñoa,perro,0,11.7,cirugía,esterilización,VET_07,255600,71200.0,72,2,0,0
PAC_01285,La_Florida,perro,1,1.3,cirugía,Dermatitis,VET_20,239600,21400.0,95,8,1,1
PAC_01286,Las_Condes,gato,1,5.1,consulta_general,otitis_c,VET_22,40500,3400.0,64,2,1,1
PAC_01287,Peñalolén,ave,1,2.9,consulta_general,artrítís,VET_03,21000,4200.0,46,4,1,1
PAC_01288,Ñuñoa,ave,1,0.6,consulta_general,Dermatitis,VET_03,25900,4600.0,145,5,1,1
PAC_01289,La_Florida,gato,0,14.0,venta_producto,esterilización_c,VET_18,37700,12500.0,330,1,1,0
PAC_01290,La_Florida,perro,0,6.7,consulta_general,Gastroenteritis,VET_17,34900,4600.0,47,7,0,1
PAC_01291,Ñuñoa,gato,1,4.1,consulta_general,control_rutína,VET_06,44300,11100.0,25,7,0,1
PAC_01292,Peñalolén,perro,1,15.5,consulta_general,ARTRITIS,VET_07,35000,3700.0,77,5,1,1
PAC_01293,Providencia,perro,0,0.4,consulta_especialidad,esterílízacíón,VET_21,67500,14200.0,104,6,0,0
PAC_01294,Peñalolén,perro,1,2.8,consulta_especialidad,Control_rutina,VET_16,59300,5700.0,15,9,1,1
PAC_01295,Las_Condes,gato,1,0.9,venta_producto,ARTRITIS,VET_09,25200,3300.0,138,4,1,0
PAC_01296,Maipú,perro,1,7.3,hospitalización,otítís,VET_06,221300,54300.0,90,6,1,1
PAC_00003,Providencia,gato,1,18.0,consulta_general,control_rutína,VET_07,35900,10700.0,21,4,0,1
PAC_01298,Providencia,perro,1,0.7,cirugía,gastroenterítís,VET_12,198900,43500.0,4,4,0,1
PAC_01299,Providencia,gato,1,11.2,consulta_especialidad,dermatitis_c,VET_11,56600,13500.0,102,5,1,1
PAC_01300,Pudahuel,perro,1,3.4,venta_producto,Dermatitis,VET_01,37300,12600.0,47,2,1,0
PAC_01301,La_Florida,perro,1,10.6,consulta_general,OTITIS,VET_20,31500,3700.0,33,3,0,1
PAC_01302,Providencia,gato,0,1.9,consulta_especialidad,Dermatitis,VET_14,58200,5300.0,28,2,0,1
PAC_01303,Las_Condes,perro,1,2.8,cirugía,ESTERILIZACIÓN,VET_13,313600,55800.0,13,6,0,1
PAC_01304,La_Florida,gato,0,3.0,consulta_general,Gastroenteritis,VET_06,35800,7100.0,42,7,1,1
PAC_01305,Ñuñoa,gato,1,7.1,venta_producto,control_rutina_c,VET_03,10600,2500.0,46,2,0,0
PAC_01306,La_Florida,gato,0,0.4,hospitalización,control_rutína,VET_22,224700,42000.0,1,2,1,0
PAC_01307,Providencia,perro,1,3.9,hospitalización,Esterilización,VET_01,255200,,94,4,1,1
PAC_01308,Pudahuel,gato,0,9.1,consulta_especialidad,tumor,VET_13,67300,18800.0,295,2,1,0
PAC_01309,Ñuñoa,perro,1,4.4,cirugía,DERMATITIS,VET_09,318200,45800.0,150,6,1,0
PAC_01310,San_Miguel,perro,1,8.4,consulta_general,control_rutína,VET_18,27800,9100.0,128,7,0,1
PAC_01311,Las_Condes,exótico,0,9.4,consulta_general,Dermatitis,VET_10,32000,3300.0,4,8,1,1
PAC_00136,Ñuñoa,gato,1,8.0,consulta_general,dermatítís,VET_17,51900,18000.0,154,4,1,0
PAC_01313,Ñuñoa,perro,0,0.4,consulta_general,control_rutina,VET_10,31400,10600.0,133,3,0,0
PAC_01314,La_Florida,perro,1,0.9,consulta_general,parvovírus,VET_14,34200,9200.0,113,4,1,1
PAC_01315,Maipú,gato,1,6.6,cirugía,dermatítís,VET_10,307200,55900.0,9,3,0,0
PAC_01316,Providencia,gato,1,2.1,hospitalización,DERMATITIS,VET_10,156900,24200.0,114,2,1,0
PAC_01317,Providencia,gato,0,3.4,venta_producto,OTITIS,VET_16,39800,13700.0,62,2,1,1
PAC_00765,Peñalolén,perro,0,9.2,venta_producto,esterilización,VET_09,38900,4100.0,109,3,1,0
PAC_01319,Las_Condes,gato,1,3.4,consulta_especialidad,dermatítís,VET_14,77600,13200.0,54,1,0,0
PAC_01320,Maipú,exótico,1,1.5,hospitalización,Gastroenteritis,VET_20,187100,15700.0,137,4,1,0
PAC_01321,La_Florida,perro,1,3.4,consulta_general,Fractura,VET_23,31600,8700.0,300,5,0,0
PAC_01322,Pudahuel,perro,1,2.6,consulta_general,Parvovirus,VET_07,45700,11200.0,21,5,0,1
PAC_01323,Providencia,gato,1,0.9,consulta_general,fractura,VET_06,28800,8500.0,77,2,0,0
PAC_01324,Las_Condes,gato,1,1.7,consulta_general,diabetes,VET_23,39300,4200.0,16,5,0,1
PAC_01325,Las_Condes,perro,1,7.0,venta_producto,gastroenteritis,VET_20,30200,3300.0,36,3,1,1
PAC_01326,Ñuñoa,exótico,1,0.1,consulta_general,OTITIS,VET_04,25500,4900.0,210,2,1,0
PAC_01327,Peñalolén,ave,1,4.1,hospitalización,esterilización,VET_22,261500,77000.0,5,6,1,1
PAC_01328,Providencia,perro,1,0.5,consulta_general,esterilización,VET_19,37300,8900.0,259,6,0,0
PAC_01329,La_Florida,gato,1,6.5,consulta_general,Fractura,VET_12,29800,10400.0,22,1,0,1
PAC_01330,Las_Condes,perro,1,13.9,hospitalización,CONTROL_RUTINA,VET_05,199200,,54,3,1,0
PAC_01331,Ñuñoa,gato,1,4.3,consulta_general,Control_rutina,VET_22,25000,5900.0,44,2,0,1
PAC_01332,La_Florida,perro,1,5.7,hospitalización,GASTROENTERITIS,VET_09,107200,,20,2,1,1
PAC_01333,La_Florida,perro,0,2.0,consulta_general,dermatitis_c,VET_21,33300,6600.0,81,5,0,1
PAC_01334,Maipú,perro,0,5.5,consulta_especialidad,fractura,VET_02,73600,10000.0,125,4,0,0
PAC_01335,Providencia,gato,0,1.1,consulta_especialidad,fractura,VET_05,67300,23000.0,105,6,1,1
PAC_01336,Providencia,perro,1,1.1,venta_producto,OTITIS,VET_22,44400,9500.0,167,2,0,0
PAC_01337,Ñuñoa,perro,1,2.1,consulta_general,fractura,VET_01,51500,8700.0,81,4,1,1
PAC_01338,Peñalolén,gato,1,2.6,consulta_general,DERMATITIS,VET_04,47300,15400.0,31,4,1,1
PAC_01339,La_Florida,perro,0,4.1,consulta_general,tumor,VET_20,35900,9200.0,16,6,1,1
PAC_00742,San_Miguel,perro,1,1.9,consulta_general,DERMATITIS,VET_01,31900,5300.0,79,6,0,1
PAC_01341,Providencia,perro,1,2.6,venta_producto,esterílízacíón,VET_15,32700,10900.0,106,5,1,0
PAC_01342,Maipú,perro,1,1.4,hospitalización,Dermatitis,VET_05,162000,47800.0,76,4,1,1
PAC_01343,Las_Condes,perro,1,11.8,venta_producto,OTITIS,VET_15,37600,10800.0,169,5,1,0
PAC_01344,Peñalolén,perro,1,4.2,consulta_general,Control_rutina,VET_04,40700,4600.0,14,2,1,1
PAC_01345,Ñuñoa,perro,1,2.7,venta_producto,GASTROENTERITIS,VET_17,25700,8600.0,30,4,0,1
PAC_01346,Peñalolén,gato,0,2.1,cirugía,gastroenteritis_c,VET_10,159000,13000.0,166,3,1,0
PAC_01347,Maipú,perro,1,6.9,consulta_general,diabetes,VET_15,28600,8500.0,190,3,0,0
PAC_00512,Peñalolén,gato,0,12.4,consulta_general,control_rutina,VET_22,23700,6200.0,39,1,0,0
PAC_01349,La_Florida,gato,1,18.0,venta_producto,tumor_c,VET_08,17000,2300.0,54,1,1,1
PAC_01350,Pudahuel,gato,1,1.6,venta_producto,fractura,VET_19,29500,4500.0,39,2,1,0
PAC_01351,Las_Condes,gato,1,5.3,hospitalización,Dermatitis,VET_11,235800,34600.0,39,7,0,1
PAC_01352,Las_Condes,gato,1,7.9,venta_producto,esterilización,VET_16,43300,7000.0,17,4,1,1
PAC_01353,Providencia,perro,1,0.2,consulta_general,OTITIS,VET_17,43300,12800.0,54,1,1,1
PAC_01354,Las_Condes,exótico,1,0.1,cirugía,Gastroenteritis,VET_17,244200,29600.0,44,6,1,1
PAC_01355,Peñalolén,perro,1,2.4,consulta_especialidad,fractura,VET_09,82700,17300.0,267,7,1,0
PAC_01356,La_Florida,perro,1,6.3,consulta_general,artritis,VET_10,35000,10300.0,25,8,1,1
PAC_01357,La_Florida,gato,0,1.2,consulta_general,FRACTURA,VET_17,22200,6200.0,8,4,0,1
PAC_01358,Providencia,perro,1,4.9,consulta_general,control_rutína,VET_11,40300,6100.0,114,8,1,1
PAC_01359,Maipú,exótico,1,2.1,consulta_general,PARVOVIRUS,VET_21,43800,15000.0,85,5,1,1
PAC_01360,La_Florida,perro,1,4.8,consulta_general,Control_rutina,VET_19,39100,5700.0,149,5,1,1
PAC_01361,Ñuñoa,gato,0,4.0,consulta_especialidad,otítís,VET_01,60500,12100.0,3,3,0,1
PAC_01362,Providencia,perro,0,1.5,consulta_general,tumor,VET_15,40500,10200.0,74,3,1,1
PAC_00516,San_Miguel,perro,0,14.2,consulta_general,tumor_c,VET_14,42600,11200.0,10,3,0,1
PAC_01364,Ñuñoa,gato,0,0.4,consulta_especialidad,DERMATITIS,VET_08,53400,15400.0,2,1,1,1
PAC_01365,Las_Condes,gato,1,0.1,consulta_general,control_rutina,VET_06,51700,4800.0,89,2,0,0
PAC_01366,Las_Condes,gato,1,0.8,cirugía,fractura,VET_02,223300,35900.0,115,7,0,0
PAC_01367,Providencia,perro,1,13.9,consulta_general,TUMOR,VET_10,37500,4900.0,53,3,1,1
PAC_01368,Las_Condes,perro,0,2.1,hospitalización,tumor,VET_21,259000,,153,4,0,0
PAC_01369,Providencia,gato,1,2.6,consulta_general,dermatitis_c,VET_02,35400,4900.0,12,8,1,1
PAC_01370,Ñuñoa,gato,1,0.7,venta_producto,gastroenteritis,VET_22,41200,4300.0,155,1,0,0
PAC_01371,Providencia,perro,1,3.6,cirugía,parvovírus,VET_22,286900,33900.0,102,6,0,0
PAC_01372,Las_Condes,perro,1,5.4,venta_producto,Control_rutina,VET_21,49000,4700.0,367,2,1,0
PAC_01373,Pudahuel,perro,0,1.8,consulta_especialidad,FRACTURA,VET_10,69100,6800.0,75,3,0,0
PAC_01285,Las_Condes,gato,1,7.9,consulta_general,control_rutina_c,VET_23,35400,12200.0,22,2,0,1
PAC_01375,Providencia,exótico,0,0.7,cirugía,Gastroenteritis,VET_14,207400,72000.0,80,1,1,0
PAC_01376,La_Florida,gato,0,2.9,consulta_general,control_rutína,VET_10,28200,2600.0,37,3,0,1
PAC_01377,La_Florida,perro,1,17.4,venta_producto,gastroenterítís,VET_23,22000,6600.0,21,6,1,1
PAC_01378,Pudahuel,gato,0,2.3,consulta_especialidad,dermatitis,VET_01,70400,22000.0,132,7,1,1
PAC_01379,Ñuñoa,perro,0,3.8,consulta_general,Diabetes,VET_22,38200,4600.0,6,5,0,1
PAC_01380,Las_Condes,gato,0,4.1,venta_producto,FRACTURA,VET_03,39200,13100.0,84,9,0,1
PAC_01176,San_Miguel,perro,1,7.4,venta_producto,control_rutina_c,VET_11,27900,7700.0,106,3,0,0
PAC_01382,Ñuñoa,gato,0,3.8,consulta_especialidad,dermatitis,VET_22,61400,13900.0,127,3,1,0
PAC_01383,Providencia,exótico,1,1.4,venta_producto,esterilización_c,VET_13,33900,3000.0,18,6,1,1
PAC_01384,Maipú,perro,1,3.4,venta_producto,Artritis,VET_03,26700,3000.0,35,7,0,1
PAC_01385,Maipú,perro,0,7.0,consulta_especialidad,Artritis,VET_23,60100,9200.0,35,5,0,1
PAC_01386,San_Miguel,gato,1,4.0,venta_producto,control_rutina,VET_12,32100,4100.0,9,3,0,1
PAC_01387,Ñuñoa,perro,1,0.4,hospitalización,esterilización,VET_07,134000,11300.0,81,1,1,0
PAC_01388,La_Florida,perro,1,4.9,hospitalización,OTITIS,VET_16,197700,,75,2,1,0
PAC_01389,Las_Condes,ave,1,2.8,cirugía,dermatítís,VET_03,199100,30800.0,101,5,0,0
PAC_00913,Las_Condes,gato,1,0.2,consulta_general,dermatitis_c,VET_05,28000,5000.0,37,5,1,1
PAC_00914,Maipú,perro,1,18.0,consulta_general,gastroenteritis,VET_14,30600,5500.0,159,2,1,0
PAC_01392,Pudahuel,perro,1,18.0,hospitalización,DERMATITIS,VET_16,211100,,246,4,1,0
PAC_01393,Peñalolén,perro,1,3.9,consulta_especialidad,Otitis,VET_06,50300,15900.0,40,5,0,1
PAC_01394,Pudahuel,gato,1,0.1,venta_producto,Diabetes,VET_05,31300,4900.0,38,2,1,0
PAC_01395,Ñuñoa,ave,1,0.2,consulta_especialidad,esterílízacíón,VET_08,54200,14200.0,5,2,1,1
PAC_01396,Maipú,perro,1,4.7,hospitalización,tumor,VET_16,221800,25200.0,5,2,1,1
PAC_00831,La_Florida,perro,1,5.4,consulta_general,OTITIS,VET_03,29600,4500.0,21,5,1,1
PAC_01398,Providencia,perro,1,0.7,consulta_especialidad,diabetes,VET_14,73100,22200.0,136,6,1,1
PAC_01399,Providencia,perro,1,10.2,consulta_general,DERMATITIS,VET_20,36600,4900.0,19,5,1,1
